account_address,account_index,USDR,EURR,t-USDT,t-USDC
4WrRyqiyTwfrhLj8uijSQFYLGpU8RUaeqJTfbPCxChotjM5FLK,20227,0.0,0.0,0.0,0.0
4WrbXF6hkkddAf8Xr4sbxGfTecAWssXrLzbqKwQaxZSQhDEkaj,16216,0.0,0.0,0.0,0.0
4WrcimDopLyv7AyaeubTsGbC9RTcX48QHZN3Du8PN2VVtp18Vk,86302,0.0,0.0,0.0,0.0
4Wrd8Q7QHqeK9daYi95UP5QT8MHSvzoH5msVsfktF2RT9Z3LFk,60499,0.0,0.0,0.0,0.0
4WrnwZwiAQeUmigMvBRAaadNSR9Umv4mwtAtzkRmCWKeYNeRFS,76636,0.0,0.0,0.0,0.0
4Wrq3XnGrrjTZ2H7aHNyadjS1F3iq5R2siFnszytP28oSnaTjM,24234,0.0,0.0,0.0,0.0
4WrzuCBgS9jwigRw9F52UPrDsLdwgxS43WvbyvgMJkf4QmQPad,62082,0.0,0.0,0.0,0.0
4WsDRV1E99KoA8XUmPavd5XD4QAFgdJBPt3Di9Thbgov5yoX1y,32474,0.0,0.0,0.0,0.0
4WsEB7rRwpxGCWd9GwJ6ifokXj3NqacRbM3F8NYrnG646Rpzq4,52550,0.0,0.0,0.0,0.0
4WsGK44h4HZh9w9znmgtWqDBbSXE35ViA472o4HCBdK577uW7x,74132,0.0,0.0,0.0,0.0
4WsH3Xi2qQL8EpqBUhio9r6cLma8gxYbnyXv64i6rXTSDXWKUM,70839,0.0,0.0,0.0,0.0
4WsJeJe3dVczfaoidpztxW3bCezt24JnpxEnWKVnNT3wf2jYwg,33464,0.0,0.0,0.0,0.0
4WsZuW2yHVeX6foWREVjg5Dv9WsJz2WwgfXxXnmtBCVtkAGL24,11138,0.0,0.0,0.0,0.0
4WsaQrZYWfdeY4fMXQHTQ2FxEXFfUWHESwGHiMB6gKVBVKsqQP,12895,0.0,0.0,0.0,0.0
4WsaU5hhgPJA3T1pqLe7anWQjRZ7Mnr9emr3D8X79NKiLfS5dF,36822,0.0,0.0,0.0,0.0
4WsahiGqswYEL2zuDJYgHgQnVSbePmP21dzUy9vQWQ6owjmGqZ,61132,0.0,0.0,0.0,0.0
4Wsn8uhB7EhpSkB54QKETxqEQpbtuXA5fy3C2VuXqMjmkbWTGz,83330,0.0,0.0,0.0,0.0
4Wsomf1Ku9zY1N7dd1MBPCpboYJxnWv4Zrp9659rvW17hQwJQK,57201,0.0,0.0,0.0,0.0
4WsorbBwSgrjUP9mNkwuEYBVX6WPQuXnX3qK2HxvBD5j9Yc26C,27147,0.0,0.0,0.0,0.0
4WspuosY6Tsk2i6ppZYKKuL8e6hrgqUMPsa7WvA66QUMFQKvTC,69285,0.0,0.0,0.0,0.0
4Wt2m957qQXhAscWqWq9C9Lp3wfSRQoB5jCmPKNg6oxpfFx5gi,3825,0.0,0.0,0.0,0.0
4Wt5DndupSDMfTsDoCQWgfxdfRgJ3LAj8rYZAD2QKD7Gdv9BD9,76994,0.0,0.0,0.0,0.0
4Wt9o4h18NXbZAzBtizmAsLYmYZghktX77Bi5DRBdFMZ3DVCxS,66654,0.0,0.0,0.0,0.0
4WtgfWkHHnEBqdatDiz4jdk7Edp6KSSLHUotmfwEj7ED6ggXdy,68332,0.0,0.0,0.0,0.0
4WtgjinPZXaMADEhQuxbuaqHoskHpz9fspjHkMy3ptJ4MkfDHW,25178,0.0,0.0,0.0,0.0
4WtzQ1KF9pgWuWeTYu4sptPd8beLFd7LaLxK8mEDM226FEKq7D,77542,0.0,0.0,0.0,0.0
4WtzfoLtDAsjVp2sgmK16VMNKbMuJpC2Vz134kPQVESRLEzthY,60017,0.0,0.0,0.0,0.0
4Wu7YNzcsPUR3HUk9vaBq642PMYueG7955StrAzbkzRjb5qAFK,41532,0.0,0.0,0.0,0.0
4WuFixEkkHKCM3kEdUrC4rDtqrSqVB6KqK47SEjrTdpczevsjN,81350,0.0,0.0,0.0,0.0
4WuJWXAbCiAzQTWHyU9EBiDPBaU2fDPqHCmax46qwDmVnGazHb,5952,0.0,0.0,0.0,0.0
4WuQGJmAofGc7LZkzeE1Z5VeCSPJVVHE1qwuTRYfM9Gv5x35Sb,9499,0.0,0.0,0.0,0.0
4WuTg6DDYWpLY2SDMsyXP7ceHGvUZZaaiBMVj7nbamHgnZ1jum,24814,0.0,0.0,0.0,0.0
4WuZ9L7JWLQ5yGqsDuPNkeU7FC5p61LG3fa88j6wogR4BYAS1R,30832,0.0,0.0,0.0,0.0
4WueaQKFhEKbNb8tU7A4EayzE1beZmYjAxXSNUAsCFMNaRe3Yp,73750,0.0,0.0,0.0,0.0
4WugtNvKGEqQRbNJi5RnoQue6Exkf36E4KVeLrimz1mDPzXrDT,14606,0.0,0.0,0.0,0.0
4WuiuU68hMLz951WKwWcnBWECvaQvwwqFxF4kBxY8gSdWpVF4M,25613,0.0,0.0,0.0,0.0
4Wuq1JRK4Zc1ikkpJry3if384f97VhFef1yM2dNpkUdSQx8p3a,1587,0.0,0.0,0.0,0.0
4Wuyw2tEXnuEHSmeLBctmByDemihGs9DYU1hKijf9icNPVYsHp,50298,0.0,0.0,0.0,0.0
4WuzZrwjmLQi3WBhphiScPzenxMchMSekx7VXUTCoxSNNysttS,23875,0.0,0.0,0.0,0.0
4Wv98fWUzMuWRwUd3BZk8iyqGopVSQEZ5617DQ9MFZiwtR4Gfi,7256,0.0,0.0,0.0,0.0
4WvBC78XvfoNm4DqSzoSgRKhtgy1pvWEhufC3Tz7CEKhtT6L3S,80055,0.0,0.0,0.0,0.0
4WvPnz53qPDDwXvDwzzSiTrbFNYZJRAzBiTXtswuT2srQweqXS,60602,0.0,0.0,0.0,0.0
4WvPyhihAg7nujQNaqp762yidbj4GBbvbBqygmTCD78PPhxtm7,70524,0.0,0.0,0.0,0.0
4WvW8wLDkzH77thNF26A7fyHnYvw4grm8FMtuTUR4238WJKpWS,53601,0.0,0.0,0.0,0.0
4WviWkvtoL3qxmmNrjPyZr86yzdvYqaZYvcahq9X9XX9WJitWS,20261,0.0,0.0,0.0,0.0
4Wvw8tFVDiMZN1TFdd164JewWfFkUbiNvtaN3cyEtYFcqaWz1H,808,0.0,0.0,0.0,0.0
4Ww2LAa2gjyNG38C4XtGXm3jDKG5uMqhuqhwXY5bqTZog1YxqM,68038,0.0,0.0,0.0,0.0
4WwDY7Bh8AUwDdSnt27nNku7VkviqWMSMy9GZ1SE51E35PJ3VR,8685,0.0,0.0,0.0,0.0
4WwFB5XGUbLnhJWqusPCQ15uHCdbuK5WcLCsTTxYFHA5K4qU2Q,41579,0.0,0.0,0.0,0.0
4WwFxLwiWeGeRQ4yD2JgEw3Aa56bzWrcVfJ1SbR5bPbkin2Teh,48958,0.0,0.0,0.0,0.0
4WwRq2UJDsYHXRMZktbEWrCEUQeqAQnqFZRKr4HNsBK5FAXuWS,52789,0.0,0.0,0.0,0.0
4WwRubqbrs5XB4tzqqGTUYHVoTn9dTZSQA2aTUjfaskkV65gY2,4666,0.0,0.0,0.0,0.0
4WwUdQyqim1ezg27MShtmBy2xhPXTxBnR8zp5YScgcdgGeSDYn,21421,0.0,0.0,0.0,0.0
4Wwaxjk5bUEHeu8M3uDFdqMJ5MuUNrDCWsr1eot8ctUAx4aVPr,32608,0.0,0.0,0.0,0.0
4Wwedea4DrDts12q6tz8W2tkpH5hVjU9bgEtykVvabQtS17HS2,24545,0.0,0.0,0.0,0.0
4WwiwJgFk8VAvJEBsAz2a2bLiE8A31GDcSztUQje7nKYnp4Y2u,76980,0.0,0.0,0.0,0.0
4WwuG7z63TALz5ahqnGe57H2ei4T6QhqunzPzU8cYS7jcPqyfX,9892,0.0,0.0,0.0,0.0
4Wx2xRz9wLjFFB1xtKUyCh8CX4WPgQbWzX1qcWmyxTJAUNtoxF,56513,0.0,0.0,0.0,0.0
4Wx8oRZCCtKrY7XSBKowsjee2VAatSzFBc8qhRKtzidt4RK2nY,50678,0.0,0.0,0.0,0.0
4WxDdSwZ52hVkHFpD7RwCX4o3gpavwmE4iU9hTZrGJWSYsuXyL,18075,0.0,0.0,0.0,0.0
4WxKyab7p7A8Nyr1z1Lt7zRC6XXmRZkXcHid4cVoCmQgw8e81e,20934,0.0,0.0,0.0,0.0
4Wxc3A9ebN8Yse1xzCyrY1LdFLWv2bCjsJ7fMxHRVmW89piMCe,56634,0.0,0.0,0.0,0.0
4WxdA4njrTEAgMnr7GAP6aiWG1PCVBeYNHcP4Koc6eWcPPC7b8,5737,0.0,0.0,0.0,0.0
4WxeNk7H6YfsLH8kA92MbgFqDjHdJo3qAtD33mGjWCXuD5dUnv,29534,0.0,0.0,0.0,0.0
4Wxs5V7HmSUtDrqyQZE3uWpFchWydcJhkXRGeCWcueW7eJ8SUW,62754,0.0,0.0,0.0,0.0
4WyHDLaQ6CAi88EE22SwUksyG3hLNekED37XCGP92csRsfxD6h,59923,0.0,0.0,0.0,0.0
4WyKyVbV2hGJ9VHjghaEWNuMphN6o8rcLNfXixLj2Jjea2vhCY,70734,0.0,0.0,0.0,0.0
4WyRrwqseajoyinXauiLrs6YqZ3s9MCUmGqwdKhgzKYVaqWtuX,36491,0.0,0.0,0.0,0.0
4WyYxCbvK2pctu7ZvKf9fgAP6UMaxd62DRTq1qDJycWFDwfmVk,71640,0.0,0.0,0.0,0.0
4WybJPPBBRBGEym6rWwTha44xqzkWuNoatLRKRivYpCQxYUFLD,83448,0.0,0.0,0.0,0.0
4WydHbVyXVwhhRs74Xqzbw8kNPZDAedm1vRC5kwgCc8L9dRFyd,45547,0.0,0.0,0.0,0.0
4WyfKHrkffrFCfL59z1vE3tmoXN5NeuaoaCZUpsnn9rH7JQo93,14882,0.0,0.0,0.0,0.0
4Wyhtm9XsJWov918phF5257enSh5ocKaScWQwRaqaGVkgBV4Ua,70025,0.0,0.0,0.0,0.0
4WyjNprw7eWq2ffDGsLeN7SEd5xvEGTaBJBH3MNfb59Wn6o1vH,61095,0.0,0.0,0.0,0.0
4WyvHqPgU7r6eDcH4iDbTeHW5vqjERohNJGHcQb7STtGUcFzzh,4062,0.0,0.0,0.0,0.0
4Wz36yyAD7Sc4UPGfYbyTSUX76zZf4QjpaUey9iiCAg6HjFNfy,56108,0.0,0.0,0.0,0.0
4WzCUQZJRB9mzZ7mgzDsgd5W5b2UfXfavX7NQdYYjvaC7EC6ET,22590,0.0,0.0,0.0,0.0
4WzDUiRXKPdaNNXRW9BYwmPQW96xvDzPne2ToRLtD9cqpdCtpq,63106,0.0,0.0,0.0,0.0
4WzFv9ey65jsQMeBvKmbcXpjfqxDYzenPkGPE4s11FF8CQ1fs7,36934,0.0,0.0,0.0,0.0
4WzRHRjgShvpSKZaFXsrXezvbut36oS6VP8SKxPZEp7Z9Yzbf1,82012,0.0,0.0,0.0,0.0
4WzRdAj89HdL2iQhGAhPiZftXd7gsUtszqRDtLqQrNDPFgQjkz,15955,0.0,0.0,0.0,0.0
4WzSEFfvFX6WURnsekycpwA8gVAsVuQEsvM15PBWp8GMXbzHyp,23925,0.0,0.0,0.0,0.0
4WzWoxmDpFSJbMryimb6LEUpn2JoqiN2DsyhpqJAGrHVDsRMfX,52870,0.0,0.0,0.0,0.0
4WzYhoPLkVtFHB7GePVcdv9kgpvrb6caTCPWG5JkzkknAwGsD5,54253,0.0,0.0,0.0,0.0
4WzfEmjhrz2wiKsaSuyqjS46yxiTKpcE5ZdfDiy8f77Vcb6nge,52390,0.0,0.0,0.0,0.0
4Wzfaxw4MXVxwboJzLek23nPecSLofPD7mC3JKUGknLKwshxE6,73131,0.0,0.0,0.0,0.0
4WzkrStzZFKKTG6YREgGJg78PSUSGSeqtozUBUvmGcVuVbq8u7,57395,0.0,0.0,0.0,0.0
4WzyKFxGEUyv6xQcx8BDAW58wz6XKDvX2mFvgwdPJ1Lvf4LMs6,32177,0.0,0.0,0.0,0.0
4X14hV7sNWQ496v8fs3v2gws83KLKXaDtGA3PprsersdqC4LPZ,38234,0.0,0.0,0.0,0.0
4X176cYKUcNLF3SLnCemjADEZ8jc4iKnwFMCUH1BoBr2HuR4d8,5317,0.0,0.0,0.0,0.0
4X19GeAiN1GLuMTmk6gRxRkcmmCPv9urq3ho4SeKj5R1EPRETr,53618,0.0,0.0,0.0,0.0
4X1NCGCHzYU41KouP3CjJ8LNz4LqN7cigpKSbdxMJ7wuke8DQU,12444,0.0,0.0,0.0,0.0
4X1QW1RQL3Sg5Qnmu35JjwrTk5iEHwQ744YqTQFjevkW5Ny7uY,23517,0.0,0.0,0.0,0.0
4X1VMNFG6ax1sznNYrb3Ap1PVic6xeCDwZrvxuP69CmLfQ85re,6254,0.0,0.0,0.0,0.0
4X1Z2wu8VE12BEqXB8AZEoYJomj5rNRVkt3baxavcRi5CVJjhB,21970,0.0,0.0,0.0,0.0
4X1bnW38PPPubm1kj9cGTqsR5QHumnSiBVWgYwettnjCqnpRXz,80073,0.0,0.0,0.0,0.0
4X1o7ZzQxU5ns7fvMTwfM5QiqmfhNPmFcPvby7of3hjH1FaZoN,73308,0.0,0.0,0.0,0.0
4X1vbczWt8WVp1YnH7MfMNZYEszwNb28M297gpnPQ5TfioBKD9,71954,0.0,0.0,0.0,0.0
4X24JXNATnTzfyjCS4NvXzxjvmCo65Ut9Ht4DaPz34A6g1K4uY,63697,0.0,0.0,0.0,0.0
4X24VEzDwv4Cwehp9Sgm6nvF21z2DUzv7vc2RV2anyQLaUjFnc,22923,0.0,0.0,0.0,0.0
4X24e2CWzkch2j49RmJorSXiqhxDnCJKUpTDFR9CKe1ZDYdmfF,53124,0.0,0.0,0.0,0.0
4X27hqd1EYV1RnCj9nr9JoiaNo9NKEmTYvW5ooZ2agzxWo525D,7368,0.0,0.0,0.0,0.0
4X28pyXJQUSDa6pASKcE6Swae56hJyRfhdnTCeVvhYXb81nmK1,20875,0.0,0.0,0.0,0.0
4X2BWn5udqAQ4UrqKEjX2jkLLrMd2biAA3AgvbH7Lh5TA2bVk9,21029,0.0,0.0,0.0,0.0
4X2EJNAXPSWy1eyBZ1kafzYgRYUaSgqgkj9B8GEw6Mt3EHHBZg,53797,0.0,0.0,0.0,0.0
4X2GjzPP46JzPSPughyNqCLsu3HR7mVNyzS4ovPiTxjZe11T93,63049,0.0,0.0,0.0,0.0
4X2Kstwe3MViRtdUKJxtzy7NMnuPaX7f7q75ifcemXhVWHs9yQ,79042,0.0,0.0,0.0,0.0
4X2LeviTjyK7M6jyuHado2FmHr27d1xRPdkZPU6iSEVDbk3MM1,1572,0.0,0.0,0.0,0.0
4X2P9zmorH1iJe36SdNEwJYKKTyvYVJV9E4MQBe2RyojH3mHWn,45138,0.0,0.0,0.0,0.0
4X2TTuwxPjM88P1ubE7NahTTMsjJV7wHVqGtrMSfWo8uvzhGGV,54691,0.0,0.0,0.0,0.0
4X2Vruu4vao1xKtE9N4SJuoV4QDKYdpT6CXPHG1rvy6T7T2quN,34280,0.0,0.0,0.0,0.0
4X2YGXZUF1pHaa28jzvQWpNSu6q7HrG9DYASuMTFgQqhLwtPG7,63987,0.0,0.0,0.0,0.0
4X2Ye1U5rPsmTbRxQsSeCkA78R5JZmUmPKPtZETrWg7KfA5yQx,159,0.0,0.0,0.0,0.0
4X2c3rkYrB3RJbrAxdDgGsktHLQVJecoYAfjTR35XdKcdjsuX6,68520,0.0,0.0,0.0,0.0
4X2de8XmJujBLsPEPG7E1H9PCuKLkeP9UDQyLQtRM4d8LVFaYR,48001,0.0,0.0,0.0,0.0
4X2gayfNjR2bkN4fNXMhZ2BFsvDeNDdUditARyGVEzgyhgmEHT,70280,0.0,0.0,0.0,0.0
4X2hGTDqVtERPo8HJqmdYZvvAC7tUmKm2GPsAGXWHJM3foi9Cz,28900,0.0,0.0,0.0,0.0
4X2qaiUY1ND21X9eZWho2q9mSyMDgaG7cCuRNn8nCFSRr9EtWu,8276,0.0,0.0,0.0,0.0
4X2umHYhEwN1EG7j7aPg3Wmg7g5k54NJWVcmq7UN4obrzrrrx9,48748,0.0,0.0,0.0,0.0
4X31v8KZYuMoSvEgesgxxw2YXWFNzF6zqPTkEB75Up94KuwbQN,61730,0.0,0.0,0.0,0.0
4X32UZnYLw1BYduuifm4uLNs5cWK4uNTMcqLJspe6FWKeFmsSy,48879,0.0,0.0,0.0,0.0
4X33Xk7WNPULRkz9Pt7T772g9k2uFrt1Q7eKG6qXfQ1MgZYemF,3346,0.0,0.0,0.0,0.0
4X35egzn2P15vkmjhgsvBDWBA9zgBmzazoXbpWGL6TPN9ycAXs,63375,0.0,0.0,0.0,0.0
4X3ELniHAvDJ8ffQc2MMN919AbpLcW6ZoH2GEgR3WVx8QSd4GF,1450,0.0,0.0,0.0,0.0
4X3H34SJ5mabyzREE8njGDshvgfm5zGGj7hjeC6f8BQU8tfGvi,58103,0.0,0.0,0.0,0.0
4X3Hv5cPwe6Ee2iLdF5zctATTVFUbnNmn8mQaxss21ivZkmxfL,65711,0.0,0.0,0.0,0.0
4X3SF76PAYx2LZDBTSyDsD2ZgA62XxNJ3GQTk874UsejQfBRaE,28176,0.0,0.0,0.0,0.0
4X3XAq1gfphmLDhLNk8GsKM39i59Yhv777spFjLSwvaEQ7pePs,21457,0.0,0.0,0.0,0.0
4X3XjCqfRnxoSvYX4yy1HKMbFTCJgs9PtB5HuQU35s9aJDuDVG,60884,0.0,0.0,0.0,0.0
4X3d3Sc4Vw6XdD9JKbdzcpAcRefEy82Ta1btub1cPuTau5nWEe,14830,0.0,0.0,0.0,0.0
4X3fJrEZFmeVkLJKHJuwzk8FqrFqSkF73zY3dvmrrpfDsf2CZG,34,0.0,0.0,0.0,0.0
4X3jFKxpF2GUephLo6QXvF2LGujYennV3ueN9rP83MDYxQRSw4,85309,0.0,0.0,0.0,0.0
4X3uWW7Vsz81sEMBjPihm7WGieK4wbMzZGNKbzVoAZwcDU7uuc,21368,0.0,0.0,0.0,0.0
4X41rGcJtU6KfLjzJnGDyvMSRN7Ghb5NahKHJEa6N647CaqqX9,42070,0.0,0.0,0.0,0.0
4X45zdgefG1PmEQ5FqN2FfFkBxQc1Q7yTffrvhYaf3a8pKjavE,64400,0.0,0.0,0.0,0.0
4X49sv7pH9JfhGuxk4SsLxya7ce7ZJu5XDZJKrcaX91WHmd2xo,5427,0.0,0.0,0.0,0.0
4X4HJicZbeB27Drp6gW8eerKsMzuP4xjTRYQW7pHvvxAvr96DL,79198,0.0,0.0,0.0,0.0
4X4L4qtX5EY3gUnZs9SASFwqVXxL8yGQxFNYqw1RPRPeMaoqNB,42863,0.0,0.0,0.0,0.0
4X4MUjbQ9tPv2rDCnMk9gEdZccPYBbi65wSDkbFsFxYG9BQrS7,21867,0.0,0.0,0.0,0.0
4X4QecPqh3KmSD5xxuxVm4UHjT2u4NUSgmZgB1gkxcib66uNDj,10962,0.0,0.0,0.0,0.0
4X4RENcrQmUhmDEyXbMjk3i7Pz9kLk8AF2WfarsWt1rYiYinhd,5094,0.0,0.0,0.0,0.0
4X4Vigkj43XoDXf6yLJacrLTjmqrF9FZdp73Vif9bi4MBsKZfA,38291,0.0,0.0,0.0,0.0
4X4XNw4zSNyJ61EsRZjTCMBgmasHmktrWKQuSnXgQxNZtuVn2r,54256,0.0,0.0,0.0,0.0
4X4hCJSfvEbuhH5CESRxoJBsGyzrC8j5yT6oFHEGu98jMCJ45C,28089,0.0,0.0,0.0,0.0
4X4heWAhhJP4qhYXkMWpV3anyPXJu6cVj526HQNz8xZtNU1otx,30318,0.0,0.0,0.0,0.0
4X4mGoAeRNPPhtf2NdA8eYjGytpYTVKB9KmScG48AveXVQQLz3,57620,0.0,0.0,0.0,0.0
4X4mmZQpvH1GVf8z2MD3XcVEmZw5rcatmafwEigYLVmB2QBKX9,62542,0.0,0.0,0.0,0.0
4X4sF6R5axR2NQxUFjbh1FmypwNXEHhPswe694dVBfyt2E8TwT,54839,0.0,0.0,0.0,0.0
4X4wWiBQ7DWEXSuyJ2E7ENRwj7xWb8tmzJSQ6kgNZ58z3ApgVW,25687,0.0,0.0,0.0,0.0
4X56E7GdKvG5X9C3KrFaPzuHZPiQ8qchWLfDWTgpW2TDoTuRcv,60039,0.0,0.0,0.0,0.0
4X5D17LBQYu6qttfjdVAGW5rM2XDJiVyhvB2UBoXLmkojBDTSg,77064,0.0,0.0,0.0,0.0
4X5KMJGAKBMcHvW5oG2hpm2HZWErwWwDxb2CdRs4ir9vr2ACem,22424,0.0,0.0,0.0,0.0
4X5KnZVcNgffGVKXxVkRG2mJe1gzYhsz9FF4qabn3HA7TVbihM,46692,0.0,0.0,0.0,0.0
4X5WoRvLZ65Up5ptC5ZVhwpXxmYQ4DDmVXnvoxGkztufaeVd7g,65719,0.0,0.0,0.0,0.0
4X5XFonqiBdFGHcLHtvU8Yq5f7AZB7JHD9AZ2NWDh7GUxveepU,25132,0.0,0.0,0.0,0.0
4X5aXvDn4VDpReworEtkneruYtSCinQp2Dm99bqLe1ZrX9a7PB,36845,0.0,0.0,0.0,0.0
4X5maheqiFcm6ubwR55vfHhz7ZqVxeVqXAEfwrPKFzHeK9J584,80723,0.0,0.0,0.0,0.0
4X5sviG25S7SuGtESQGaja4ZHadcUQ3ksLDz7TBFTrbYyxpP6n,22078,0.0,0.0,0.0,0.0
4X5t5WgcPwknSY9jENhL21r4YTk6LN6L2ytuJJsjiVfRqmjQ51,16873,0.0,0.0,0.0,0.0
4X617sGwvzRCpgyqTenpqwex68ixcQQbGvoYcrD5qgX3cWEMUB,24381,0.0,0.0,0.0,0.0
4X62Lc7aBrdMeXjupiJBXf7NJr2m8GevcPF8Rcr9x6sN9Byxtt,55698,0.0,0.0,0.0,0.0
4X69sAdWToF1qJWkEzNqp4WH1ch7NEpCvcV3HJZxe2CaWYGrXx,216,0.0,0.0,0.0,0.0
4X6AXSoWVGBkKvsJpmiSxQ6ButQJ2Rf34dnQPGeRR5u4dXirqE,66811,0.0,0.0,0.0,0.0
4X6BvgCHnmZW9JqT1PcVpb2V7VcZXB4DtxetQbGfy4FcX3pcBg,58583,0.0,0.0,0.0,0.0
4X6Gqwoekkn7Vyn3CeXyqHZUSxtZuiFRbMP6McDsyK5t9ywqDz,27605,0.0,0.0,0.0,0.0
4X6H6o1stJpY95dbkUa14A3RvCqsiwExXWoM3wxYYjUjXxUdhb,15226,0.0,0.0,0.0,0.0
4X6XKKJpYoqXpH3AxRWb3JxH6CQ7a3ENd88tkupcVZA1rZzEqR,18721,0.0,0.0,0.0,0.0
4X6XX9Z1zEoraEvfBNNJEk1fDmnobSFb8bq762avmNjNrtFv8a,70562,0.0,0.0,0.0,0.0
4X6fe5NeGnxnKWSMWUBNtkwW4BJWDWQGRpmkepyoPHYZ1fStKB,6077,0.0,0.0,0.0,0.0
4X6u44Kzn6qwVqFNAE5JKiZazvuRfWt8CVidtVpdVYnEoY56bc,66160,0.0,0.0,0.0,0.0
4X6xLPui3PsUcP1985cZbnq2WedMwg9L6cxwHBhKKB6vwKZTN8,41573,0.0,0.0,0.0,0.0
4X6ydJEcfWRaWBFexvAdfwg9wjY6WUbTqdsNGMMzc5VkAjQ9Hi,82404,0.0,0.0,0.0,0.0
4X6yt9a5VFyiGVcGZcJCTfWYvfv2wqTawweaDS8PRt6SDPQFxF,32637,0.0,0.0,0.0,0.0
4X73nNpf12zEv4eZdCnquMzVeetZ2DgYydQKpjqm8TugwUDtae,63929,0.0,0.0,0.0,0.0
4X78E9RyjU3CcnbYV2Z6zymkwLoSRfT3anSjg9noDeUuZui8Y1,62323,0.0,0.0,0.0,0.0
4X79n87vf3i9zAFhD61R4FiG4EFHCPY7ThZhsnk5zwwxqrpgtp,9045,0.0,0.0,0.0,0.0
4X7BcGoDDEM1BWtiHUqtkMzM5hiWFqqbLzxW8wygsGu3CvykWw,1237,0.0,0.0,0.0,0.0
4X7KNdYYEkaur91ApnLe33DYhei4vGARbAtQCitQveSjxkSYqq,30102,0.0,0.0,0.0,0.0
4X7Rigj5SbHWMuJen1Dp8tSAnWKLSYe6wgcQ61BiXxCTT5Cn2x,2551,0.0,0.0,0.0,0.0
4X7YF9pLoVxmZZDtqX14vb4wK3WAZsf6SnRt2rQQU6UDsqhnr2,76708,0.0,0.0,0.0,0.0
4X7k7x2pdGNcQQatHEXggtDpsnq4U7CcCNU1jKXRqcza8ABuu8,76783,0.0,0.0,0.0,0.0
4X7kajBqTn1nsPqggcsaqgasL9YogQoVTgjSp7jixtevrx2mNr,4678,0.0,0.0,0.0,0.0
4X7qKw4uR3r8Ubn9d2tKL8mn6bHqpbpLyhN4enRh7kttf5ENMo,2288,0.0,0.0,0.0,0.0
4X7wYqTL5Hmdb8wz463YpPmHqNhtvtzqRP9QZB2Pp6uDDk6e2P,37953,0.0,0.0,0.0,0.0
4X85S4NDh9qiggCp6MQyfYsaP8WqDLURu3rD4i6YhxAzFRRNn6,36417,0.0,0.0,0.0,0.0
4X89vJJZKvp4kW9RaagzvizszA8tMPZir7RD17nkn73t1NuKqD,72844,0.0,0.0,0.0,0.0
4X8CiBC25UCNnKVnAhTkpgDAPpf6KpAWLzfKyhyLa4qd66BQca,45820,0.0,0.0,0.0,0.0
4X8HohcuhYuuwDGCdu7UatiAufgkCm4oLhgpimtuaRPeEgzpkL,22564,0.0,0.0,0.0,0.0
4X8JXfnX5Z4eBBM2FBNqTExHSEQqXG9pNJAxtTJbzZMASc8qya,36414,0.0,0.0,0.0,0.0
4X8QpQocfoqJJdX86N1GxszdMzjgB59eX1KV16F1Jcwcz8Y9Pg,16118,0.0,0.0,0.0,0.0
4X8c1dxDdpyn6q11EH552jgAhax13Lin7Ph2qKYbETwZZaRiuz,89417,0.0,0.0,0.0,0.0
4X8g6canVhb4hgFrEZboKzomS7TF6mUCzWSoqSANze5uVJw2vd,8760,0.0,0.0,0.0,0.0
4X8j6DMgcoWcDEQnU46Fw2d7SXFUK7A8ExYqZAFtKWXeHWSGJE,32322,0.0,0.0,0.0,0.0
4X8oDWRHVUyu96oSDmcAG8ZPfbu5UgKUHT5mVWfsHpPn4kJu6W,55500,0.0,0.0,0.0,0.0
4X8zMyA5X2edmWXWPM9QXYe7kFe1sthPDroP4bT4oP4gsnNRbs,31344,0.0,0.0,0.0,0.0
4X8zimzG6EdtrMp61uzctt3p9dGD3PiEszcjer2PEf3vMyPbHy,32615,0.0,0.0,0.0,0.0
4X9CbdS2pwzW18NDgWbCy5bgnJtzaQ5vRSdy4Rjy12nQUnpxsK,56360,0.0,0.0,0.0,0.0
4X9CeonQQPPf3SWBsfBEgtVzcenVrSHboFhtG2jPiDHBND7w9y,31715,0.0,0.0,0.0,0.0
4X9Ddtb7iwyAph63bUtWPAxb7XTdYTTdkXn5q4sNSCVNDRVjUo,70016,0.0,0.0,0.0,0.0
4X9ECZDfRAikZTztaC6qK8h8EjaeGz9AoCQKvoYPoSeFRbPf3s,2937,0.0,0.0,0.0,0.0
4X9KngRRWcxxqC9RovvEqYtaQzULWEqt3kJwcnibkBR6JfkFkS,70657,0.0,0.0,0.0,0.0
4X9LVDB5VjnyeX5JkR2Lv5Xvvxxd5nakPS63ejMs8UraVHw2nQ,36384,0.0,0.0,0.0,0.0
4X9LYa72DfUdf8T32ba2LEuEDcAjfx67bTZXoebp1sGhhge9aS,74487,0.0,0.0,0.0,0.0
4X9R7B3kViF872ob7nx2Qw3gzqSkDJCQzbA3C9JAX545yw6tcv,8784,0.0,0.0,0.0,0.0
4X9moEjpyKFMKMeZzUE4nCF3hAnvwgrv47qbfy1zuf62vBvwsn,18171,0.0,0.0,0.0,0.0
4X9oQ8ihPZ4QgnzthhHi3RT4iYjPzM8NTmv7a2WDoCDuiHR7B6,5632,0.0,0.0,0.0,0.0
4X9xgRZKoBdeYmenS4HHmUwuBGN299Mh8tzigPnEhHvtPcaYCj,63907,0.0,0.0,0.0,0.0
